PC1,PC2,Cluster
-1535.4523,-417.44077,0
1312.24,2118.3865,3
-2867.232,-659.1578,0
-2872.7568,-671.2766,0
-1982.9375,-269.40314,0
3312.1326,1062.0891,3
1616.8777,2665.693,3
-2886.1282,-681.85315,0
-1435.6521,-167.26886,0
-2189.576,-377.3999,0
-2426.2302,-487.48996,0
-2876.6587,-665.3606,0
-1601.1072,-142.8894,0
-2277.1821,-421.87622,0
-1326.9478,-471.03802,0
-1985.9243,-414.6989,0
-906.6521,-296.1726,7
-1012.9448,-354.20593,7
3284.303,1065.7686,3
1969.6194,-6.0125732,3
2269.511,4163.7485,3
-1207.8536,-65.62366,7
-2858.4211,-665.99817,0
-2182.0823,-300.31622,0
-2796.96,-639.73193,0
-2847.4485,-667.2584,0
1323.5447,490.56366,3
-2569.9238,-531.78467,0
-2271.6814,-419.905,0
-2681.6746,-584.5973,0
-2459.9077,-598.0248,0
3481.8127,-157.08478,3
-2700.1516,-600.18933,0
7329.6143,1393.938,5
4091.0447,1103.8967,3
-1692.8768,-660.9752,0
-2005.8619,-392.2931,0
-223.50684,269.13727,7
-1801.4556,-245.04834,0
-2587.7039,-574.10406,0
1338.1531,652.88336,3
1151.0813,1530.708,3
-2212.3455,-383.99902,0
1132.0242,386.67523,7
-2081.9683,-591.11865,0
7529.948,1360.4084,5
37514.074,-4667.5947,6
-2197.2095,-630.974,0
-506.9917,177.74506,7
-2824.312,-668.9003,0
-757.76636,-195.83148,7
-2246.8328,-438.23984,0
-2789.8738,-629.9771,0
178.77368,285.3388,7
-1628.4248,-161.83008,0
-2576.7688,-655.8884,0
-1774.4727,-272.95197,0
303.06445,-378.69635,7
-154.05396,185.6424,7
2013.9631,714.57635,3
-648.21387,-176.23425,7
-1496.8068,-589.5953,0
15430.355,1437.0818,1
-1728.5397,-323.12152,0
-2654.357,-565.6566,0
-954.79834,85.01849,7
-1345.4742,-436.65854,0
44.687744,303.44305,7
-108.41992,323.2978,7
1411.5925,617.5711,3
-898.58887,-70.268005,7
-31.601074,266.8509,7
-1338.2925,-396.28314,0
-1973.6041,-728.4532,0
-1529.7183,-143.08167,0
-1414.613,-18.50653,0
-1350.0638,-77.46295,0
1601.8606,2171.8577,3
4203.925,1398.3721,3
1252.8796,534.51154,3
-2195.5417,-728.24744,0
-1925.5554,-233.0517,0
-2827.3599,-703.99615,0
-2718.3447,-584.26953,0
7551.8213,1849.8169,5
-1275.0498,-366.25473,0
-1527.3156,-126.23767,0
-1118.7344,-104.11548,7
-2826.2224,-653.17847,0
-791.188,-301.22797,7
4231.7344,1515.1733,3
-1833.7782,-697.6131,0
2748.9602,-404.13156,3
-2357.343,-469.87845,0
-1285.7753,-22.227417,7
-2218.565,-364.3922,0
-1226.6666,-62.773743,7
-2125.5679,-288.35455,0
-2157.6528,-391.04938,0
1210.487,782.94147,3
-1441.2567,-74.310425,0
-2761.358,-605.1269,0
-2422.6978,-550.48096,0
1698.1106,2606.3691,3
-1354.4631,-521.5141,0
-805.0054,134.2362,7
26094.035,-1801.6882,6
-1737.7986,-647.7768,0
1278.9119,647.58624,3
-2564.366,-574.74817,0
-1887.347,-703.103,0
-2731.9312,-600.928,0
1770.6155,2917.113,3
-2696.9731,-584.56287,0
-2340.8535,-594.6499,0
1343.3367,743.7143,3
-908.9031,150.21033,7
-1873.2646,-689.6461,0
1494.992,892.49713,3
-2307.5518,-779.9841,0
3220.5134,791.9213,3
-2216.5127,-399.49448,0
-107.41235,220.0545,7
-1554.5715,-190.07745,0
-2366.3613,-469.0608,0
-1275.2775,-496.82297,0
1107.2068,1725.3381,3
-2230.0215,-521.24817,0
-1413.2391,-82.0733,0
6005.753,1176.1335,5
-514.2549,103.75464,7
427.8623,356.18256,7
-2576.5706,-524.324,0
-1185.9202,-480.29343,7
1280.9216,727.80963,3
-741.438,80.444824,7
-2856.4988,-676.64764,0
153.61768,332.29584,7
-2616.0615,-613.22986,0
-1466.757,-139.5697,0
-2065.7773,-295.42926,0
-926.9177,31.379639,7
-2357.9292,-663.64044,0
1608.9275,2748.9421,3
-1660.4403,-244.06665,0
-991.0112,-403.54532,7
-2406.7837,-477.1576,0
-1822.9991,-235.56372,0
-728.1438,-264.10724,7
-2253.4016,-405.2782,0
-1351.4374,-139.50562,0
-1265.2247,-167.18439,7
-1806.1499,-629.8157,0
-2726.1133,-622.5215,0
1010.1677,756.26373,3
910.5781,1316.2903,3
1436.637,2390.0527,3
-2825.41,-644.1536,0
-2753.5032,-601.62354,0
-1470.235,-513.31067,0
-2314.4976,-439.79715,0
-2765.0068,-643.19226,0
-2218.839,-390.85236,0
-2898.883,-684.36115,0
-1265.8574,-49.76776,7
896.3811,1372.2788,3
97.43213,364.11542,7
2750.015,786.5019,3
-1915.5737,-239.17633,0
-2482.2903,-477.1371,0
-1166.8905,-592.3275,0
-2808.4023,-660.9076,0
4211.634,1290.6274,3
-313.89185,-40.020935,7
418.83984,871.3223,7
-2678.9487,-591.27057,0
1839.3137,743.95184,3
-1378.2194,-175.90234,0
-1834.3007,-276.12573,0
-2797.1782,-645.8406,0
-2348.23,-440.08435,0
669.2488,409.20294,7
3949.2761,-573.45276,3
-1565.2294,-212.40247,0
-1719.3795,-212.72943,0
-2520.0261,-698.0589,0
1235.9045,1894.085,3
-2220.1282,-427.341,0
11344.695,1774.2388,5
-1831.8649,-674.5593,0
-2846.2043,-646.0548,0
-2674.526,-619.7358,0
-2892.9712,-675.34875,0
1241.2361,703.2547,3
-1478.8774,-515.6852,0
1472.5354,601.1091,3
-182.66797,-167.77374,7
-1672.3705,-297.77264,0
-1643.3568,-365.92474,0
1195.4924,2150.297,3
-2113.6401,-299.96155,0
507.156,570.7022,7
-2834.6614,-654.5406,0
-1530.7375,-92.82825,0
-2471.6948,-475.2139,0
-2325.0522,-787.6658,0
-31.608887,199.51056,7
-1400.8258,-506.00333,0
3782.3938,-114.06708,3
6940.218,-131.07532,5
764.4695,1235.7725,3
-884.1301,106.389465,7
2518.6912,752.8814,3
-1562.2267,-127.29993,0
-2751.0417,-629.7024,0
-2395.8384,-488.58618,0
-1227.0817,-69.84454,7
1625.7092,666.96564,3
20431.75,-892.2113,1
-2765.3125,-614.55817,0
-2548.337,-656.58655,0
-1731.9852,-425.4693,0
-1910.5409,-259.62317,0
-2735.513,-618.5559,0
-1130.1467,-245.68915,7
-811.21655,93.59076,7
-1111.8901,19.979187,7
507.67212,707.3797,7
7254.3447,1405.1929,5
-27.89209,363.05597,7
82.5686,379.37384,7
-2662.5945,-566.021,0
-2210.819,-461.8857,0
-978.7031,-233.56036,7
1143.9651,1547.46,3
-2749.4646,-626.96155,0
2745.2297,-146.22656,3
-2768.0535,-612.98096,0
-1813.3066,-273.24152,0
-1711.7997,-170.3971,0
458.583,635.66364,7
-346.5625,31.856567,7
-2874.7188,-670.89325,0
6965.422,1263.8206,5
1763.9685,2600.0876,3
-2813.6543,-646.5752,0
-538.094,-180.26471,7
-1656.6144,-144.87872,0
-2821.8923,-646.9425,0
459.19458,404.93536,7
-1666.5676,-455.05215,0
3536.1267,-95.67145,3
-2458.174,-478.98102,0
-2725.21,-648.2126,0
-2238.2158,-571.63434,0
-290.16846,146.92676,7
1616.2751,791.30255,3
-1979.4792,-357.86523,0
1095.7424,584.7828,3
-1519.3861,-570.71625,0
-1256.9059,-262.7929,7
-1550.9703,-232.61615,0
-1536.889,-308.98376,0
1996.6643,765.05145,3
29.83496,345.22125,7
-1616.5793,-460.15674,0
-1947.9923,-720.32983,0
1683.0891,2405.3696,3
-2738.5605,-588.3535,0
-2910.061,-684.1312,0
-1944.5498,-286.3853,0
-2559.77,-547.0978,0
2109.672,3144.1877,3
-1414.6334,-219.52924,0
-1151.9244,74.0827,7
739.1406,990.9051,7
-295.9375,314.4278,7
531.06006,-19.880493,7
-1281.6555,-22.037903,7
-2897.9185,-689.65924,0
4536.215,969.57367,3
-1952.109,-323.57733,0
-556.3635,187.80524,7
-1069.4141,-7.0114746,7
955.6116,1474.5186,3
-1216.9032,-9.711975,7
-2406.0088,-674.26953,0
-938.6128,-343.79565,7
-1827.3025,-231.63422,0
2086.6292,3381.5066,3
-1755.4664,-149.25085,0
-2331.112,-421.1247,0
-1987.0192,-646.1345,0
-2101.5005,-370.81125,0
-1620.5232,-143.0268,0
-2052.2559,-299.19043,0
-1405.3785,-560.2027,0
-1461.5216,-558.98035,0
54.539307,447.35944,7
-2314.309,-378.58554,0
-1514.7299,-114.51764,0
9668.213,1749.5022,5
678.8804,416.4301,7
-1879.836,-289.29413,0
2527.827,5374.581,3
-1786.2323,-205.26794,0
436.6521,644.25507,7
-2654.1436,-559.5864,0
2946.425,884.33746,3
-1709.5198,-259.63416,0
-2050.6243,-537.2931,0
-1698.6398,-642.4329,0
-2655.9646,-578.59247,0
1824.9241,2897.9167,3
-2726.7827,-585.62274,0
-2528.0288,-491.3182,0
-942.2014,-159.37506,7
-2816.5789,-640.8789,0
1892.5066,3288.2874,3
-2830.738,-655.3103,0
-2241.6877,-422.96118,0
-1947.5206,-295.98602,0
2137.9216,847.5783,3
667.35913,765.6905,7
-1923.1941,-487.66882,0
-2214.2256,-767.32806,0
2068.0881,3010.781,3
-2873.4192,-694.6393,0
-2177.1467,-416.68762,0
-2068.09,-346.99792,0
-1818.6727,-686.4505,0
-2169.47,-760.0902,0
-2642.6128,-573.1475,0
2284.381,835.15424,3
-1904.4451,-320.0219,0
-1980.3661,-327.06927,0
-1561.0148,-246.8963,0
4142.9365,-152.61646,3
-2624.5757,-574.777,0
-1630.9042,-138.87103,0
814.44165,561.3277,7
-1037.6436,-400.20966,7
4869.21,1352.9961,3
-904.2517,-306.86755,7
-244.6997,145.85925,7
-1298.8845,-76.714294,7
125.04175,552.38715,7
-1394.2535,-532.87036,0
-1618.1725,-467.99954,0
1604.8811,785.43854,3
4138.5166,1433.0034,3
3258.2874,701.60223,3
-2363.595,-656.3699,0
5929.333,1131.4866,5
-2704.2449,-590.21643,0
574.5154,713.1187,7
3339.5789,1056.5652,3
-310.97192,87.89258,7
-2547.9512,-529.1115,0
-1463.3551,-183.09131,0
-2708.3962,-600.6099,0
-126.17163,123.86371,7
-2891.395,-672.61676,0
6379.1123,447.2088,5
-2280.9358,-697.63104,0
-1641.7001,-141.78601,0
-2900.2458,-681.0231,0
-1902.2128,-489.863,0
-2588.0405,-555.67096,0
1155.5833,1457.3489,3
-2716.8164,-596.8464,0
1792.6116,2615.7769,3
-2832.0903,-646.9116,0
-1168.8518,-74.552124,7
-1693.7078,-156.66144,0
-2781.0693,-636.8679,0
-2211.43,-404.6148,0
-1658.1096,-122.08618,0
-606.1211,78.4812,7
-1377.989,-34.131287,0
315.11157,619.9323,7
1359.7156,779.1203,3
-1837.4282,-728.5109,0
2243.9324,816.89777,3
-2154.884,-513.0425,0
587.18335,775.898,7
-2780.0278,-616.67096,0
-2103.1099,-318.46387,0
4495.1064,1254.4475,3
-2823.5156,-664.9804,0
-2159.2612,-403.99115,0
-2818.1707,-648.7129,0
-2262.6946,-365.62854,0
1151.3904,632.675,3
-1449.4635,-581.86273,0
-1506.3502,-133.53375,0
1679.4749,2156.039,3
-2092.6118,-608.35364,0
430.2356,428.13544,7
-2270.8994,-421.07523,0
-1204.739,-498.92584,0
-680.7954,92.65808,7
-2820.943,-657.3396,0
-925.7532,-38.22467,7
-2050.8945,-302.5404,0
-2281.2664,-411.83224,0
-2902.2058,-680.6249,0
-2775.6938,-610.4054,0
-268.3225,430.2846,7
-682.45264,-234.57983,7
-2393.7842,-523.6737,0
-407.073,-313.0056,7
-2746.5554,-637.7568,0
-2573.3845,-508.63837,0
-2796.5034,-617.4026,0
-2161.9998,-337.10107,0
-2863.1438,-669.1721,0
-2760.6426,-626.73157,0
6523.793,1596.407,5
-553.2788,-104.65698,7
-1319.2041,-51.16333,7
368.8418,756.95087,7
-2217.0698,-583.0731,0
-1713.2899,-403.76874,0
-1745.558,-659.46606,0
-2880.4473,-684.0277,0
-2532.944,-495.42178,0
2389.9348,4260.724,3
-2528.3528,-533.1019,0
-2111.605,-340.17752,0
687.9795,310.54694,7
-707.9314,4.2855835,7
-2793.469,-652.6863,0
-1752.7917,-236.5575,0
-1345.1438,-346.9101,0
-2857.8596,-673.29474,0
1420.1345,2544.5073,3
1101.4397,1769.3674,3
12601.044,1262.8901,5
1514.5989,697.6612,3
-2328.075,-391.09244,0
-2845.8408,-654.3225,0
-1770.738,-674.75934,0
-2828.9165,-636.3013,0
-2719.4966,-574.879,0
-2838.6287,-669.0502,0
-407.04346,-498.70477,7
-1405.9965,-86.605896,0
1441.3005,713.5784,3
-506.05273,-358.20526,7
2207.511,4921.2524,3
-2116.956,-552.3807,0
3442.701,916.2078,3
-2226.0845,-386.34045,0
11608.881,1778.7549,5
-2612.16,-684.44415,0
241.93164,480.7177,7
-2826.2239,-653.1903,0
-1241.9552,-57.684753,7
-1978.8857,-616.13837,0
-728.9729,116.68866,7
-1914.4589,-258.81207,0
-1253.9717,-141.9342,7
-1547.5284,-130.29797,0
-2809.5198,-641.29254,0
-1937.2252,-716.4554,0
1465.1135,2125.1228,3
-747.3174,-275.5124,7
-2272.7417,-445.22455,0
-1822.876,-672.33704,0
4826.9785,1396.2607,3
-2026.2725,-332.0294,0
906.49927,522.22675,7
-2322.7212,-435.07434,0
-2791.2344,-626.6213,0
250.85645,449.30292,7
398.15796,456.0899,7
1053.488,683.1978,3
1153.2483,1433.3516,3
-2830.3135,-643.1878,0
704.16016,1102.1641,7
-418.4038,-363.75378,7
-1123.5603,-422.5524,7
-2524.2175,-593.1086,0
-1848.7064,-694.626,0
11.699463,260.0982,7
8826.857,1033.6458,5
-2812.4905,-650.89325,0
2315.8289,532.867,3
-780.94214,51.74994,7
-2321.5234,-791.3893,0
-1330.0045,-315.29425,0
-2121.332,-443.31747,0
154.12329,481.19928,7
-1443.6481,-540.1832,0
-2341.9097,-619.93994,0
-2455.42,-540.7721,0
-1818.0302,-537.6047,0
131.52856,484.76898,7
-1900.6016,-281.0122,0
-1286.5704,-26.138428,7
5222.3506,1202.6533,3
-854.7095,-287.3761,7
1300.0842,2619.8647,3
-2007.0092,-317.57214,0
-2552.0557,-589.4972,0
-2316.503,-454.69003,0
-2441.0857,-535.5055,0
548.999,399.94232,7
-2551.2688,-525.33374,0
4051.3914,1350.7317,3
1099.1135,596.3555,3
-302.6609,231.10162,7
1172.1799,1468.2788,3
-2444.3914,-526.65845,0
-2485.433,-673.4379,0
-2712.6333,-576.2461,0
-2701.3682,-611.22156,0
-2781.2139,-622.4857,0
-2862.4067,-685.63043,0
-2541.0923,-530.511,0
-1632.4685,-332.41876,0
-2460.132,-478.56802,0
1883.863,3080.905,3
-2837.0518,-666.31226,0
2807.5603,1009.48785,3
6271.0303,50.79474,5
609.59937,904.98334,7
-2055.6865,-331.15,0
-399.08008,188.4704,7
-2707.401,-595.71,0
6319.508,63.39856,5
-2756.8872,-618.2803,0
-2847.6306,-663.12756,0
-1810.854,-371.66107,0
-2318.354,-418.59302,0
-1968.3804,-514.1981,0
29702.955,-2069.507,6
-2812.4722,-645.7706,0
4725.0703,1226.1321,3
-2343.0747,-615.6307,0
-2877.0615,-667.3561,0
-2107.872,-336.8815,0
-1951.8656,-307.31506,0
5678.788,1098.6794,5
925.1472,1505.1975,3
-2703.6475,-587.2735,0
-1961.7308,-325.74994,0
6901.296,1520.8171,5
817.9529,553.5108,7
883.1467,583.07294,7
-1814.6539,-199.50934,0
-2161.3123,-368.88004,0
99.36157,482.15338,7
-2499.7314,-472.57953,0
-1909.9131,-311.78314,0
-1128.8702,46.90454,7
-2837.6953,-684.5492,0
-1984.1921,-295.6671,0
-1190.3783,5.338318,7
-2786.3208,-622.5325,0
2071.4749,2911.1243,3
29052.475,-1991.4602,6
-2877.8125,-655.98785,0
-2502.6895,-542.3971,0
-1371.5322,-540.5475,0
-2033.0278,-490.85474,0
-417.45435,208.52985,7
-1398.7135,-337.06912,0
-2582.3735,-628.22784,0
663.1245,524.71967,7
-2546.0076,-534.61456,0
-1854.2909,-595.54565,0
4872.965,1039.9412,3
-2720.2744,-573.67633,0
-1006.79517,9.90863,7
-453.9646,3.6923828,7
-2042.1227,-450.23398,0
-895.61035,4.6899414,7
-2067.7695,-370.53583,0
-2279.5703,-433.6301,0
-2544.829,-599.13477,0
-514.199,189.40106,7
-2334.5964,-538.71027,0
-1776.6251,-664.3856,0
-2233.1587,-776.7201,0
2599.618,925.1983,3
-1661.8599,-261.08612,0
-539.5432,-110.57538,7
-2596.138,-510.13254,0
309.8994,507.7177,7
1010.33765,681.76263,7
3217.1682,720.22687,3
7031.3535,-345.49854,5
-1319.2672,-71.57129,7
-1794.6085,-186.22516,0
2072.218,3209.945,3
4188.9805,1063.5835,3
-2873.3264,-664.04224,0
-909.0703,28.844238,7
-2682.2424,-577.3511,0
-1609.7286,-466.5989,0
-926.30273,-386.0992,7
-1179.9457,81.81598,7
-486.7766,113.41803,7
-2008.7107,-426.40884,0
3014.0369,996.1628,3
-2606.7017,-567.147,0
7969.448,1620.1064,5
-2373.1436,-572.75946,0
-1816.6687,-350.04395,0
-2810.1016,-639.1335,0
-1243.3344,-124.74957,7
-2888.6794,-684.34766,0
-2709.7876,-607.4521,0
-1795.0654,-669.81726,0
-1473.6587,-88.14252,0
-1425.8885,-179.49927,0
-76.95337,352.61127,7
-1247.5828,-444.28488,0
1177.407,675.3498,3
-2643.2712,-531.18243,0
-2920.259,-684.1004,0
-460.4043,-97.06598,7
-1344.1312,-58.332397,0
-1415.2466,-577.5922,0
-2061.9646,-331.91248,0
-2860.5562,-656.4353,0
-1903.733,-602.8367,0
-1948.3567,-249.85461,0
-1708.7633,-645.51794,0
-2749.446,-621.8388,0
-2777.9917,-656.8782,0
-2324.0327,-416.40076,0
420.5769,410.7398,7
-2060.9663,-326.98895,0
3443.4065,1085.4307,3
-2902.9866,-679.4458,0
-2546.4067,-667.1738,0
1018.87524,457.55756,7
-2234.1672,-691.82874,0
313.63354,456.92816,7
1476.7253,2291.1277,3
-2843.8496,-644.51965,0
-2557.1094,-574.19366,0
-1814.347,-293.42944,0
890.6814,479.52704,7
-2902.7822,-678.4244,0
-1188.4832,-15.482483,7
-517.37085,490.03802,7
-325.50146,-318.32776,7
1237.7322,1889.6865,3
2401.2874,4074.7625,3
-1565.9498,-125.54132,0
-2396.6008,-482.28442,0
-666.61255,-274.54218,7
-479.66943,193.61115,7
1275.0232,-119.9881,7
-1794.2478,-455.69678,0
-2289.2026,-440.86316,0
263.83716,332.3664,7
-1705.6608,-215.52545,0
-1861.1138,-388.0184,0
-1268.6775,-487.9443,0
-1747.6226,-216.10895,0
1482.2214,754.2972,3
-1977.0546,-270.5739,0
-2108.6982,-350.9935,0
27393.35,-3603.4426,6
41.598145,445.90973,7
11313.883,1768.2224,5
-2884.9592,-686.1299,0
1300.6882,1794.2678,3
328.9392,135.45245,7
2462.91,4096.908,3
1988.1462,-40.386047,3
-2025.308,-337.32742,0
-129.03369,178.52771,7
-2477.4229,-618.9356,0
-1280.4927,-26.361816,7
-2082.4385,-357.3516,0
307.78418,207.13458,7
1262.4407,646.887,3
-1852.1836,-223.50922,0
-1116.906,110.83185,7
33291.492,-257.64917,6
-2442.558,-567.87524,0
-939.72534,-389.49493,7
5562.465,1088.6697,5
3126.869,757.93475,3
-2379.8655,-460.1857,0
-575.11646,85.42389,7
-1231.1425,-496.56262,0
8581.116,1742.7898,5
-1607.6104,-89.49933,0
-2401.121,-484.45175,0
-2883.7532,-675.18054,0
-2689.9292,-590.0725,0
2324.616,4257.7124,3
-2160.764,-511.848,0
-1089.2383,-361.14127,7
-2134.7837,-758.92773,0
-2048.2568,-274.47693,0
-1755.9713,-670.62225,0
-806.271,-605.3848,7
-1896.3887,-707.3432,0
-1156.9069,-15.753296,7
-2417.3967,-484.19754,0
4524.134,1060.7927,3
-615.09717,-36.026794,7
4224.958,1285.9038,3
3079.7883,817.52704,3
269.8728,610.788,7
-1422.5034,-97.53845,0
-2850.249,-686.05945,0
-1942.0135,-550.16736,0
-2055.748,-351.543,0
8828.53,1845.5608,5
-2847.583,-647.81866,0
-1816.4746,-283.80743,0
-2801.8943,-648.9642,0
-1364.9128,-55.155334,0
-1914.0463,-512.9424,0
-1751.0923,-258.32874,0
-649.6072,-47.38379,7
-812.3552,233.67474,7
-2518.3657,-473.8871,0
2153.736,629.0683,3
-2070.2358,-603.679,0
-2305.5525,-466.0802,0
-1729.0458,-644.4529,0
-2591.5134,-537.59705,0
-2867.431,-660.13776,0
1786.6501,580.14874,3
-1185.3909,-30.399597,7
7209.422,1465.3555,5
-2877.8203,-661.0247,0
-803.0215,78.68762,7
-1475.8936,-631.5965,0
-2841.5059,-648.048,0
-2838.9343,-640.4161,0
-1705.875,-221.60156,0
970.1687,368.50726,7
6554.207,1731.0527,5
-2685.0295,-591.07086,0
1504.6702,2483.3828,3
-1920.5714,-334.1113,0
7258.343,1429.8884,5
-374.4756,219.16547,7
-2793.4878,-657.8119,0
-1746.0222,-203.2323,0
-1547.3618,-204.8258,0
-2426.1382,-456.90192,0
15457.035,1699.013,1
-2553.7073,-617.71234,0
2004.1663,3417.6409,3
13.9609375,-63.8266,7
-2747.4097,-596.7479,0
-2621.3755,-554.0012,0
-362.41772,-28.12207,7
-2496.014,-670.26807,0
-2195.6313,-562.932,0
-2102.05,-358.44238,0
15713.41,1584.7156,1
-2280.0757,-405.98196,0
1970.8342,3455.077,3
-2738.2402,-611.8944,0
-2660.034,-563.4525,0
-2222.1074,-774.9078,0
3280.153,1120.6819,3
-583.822,253.54889,7
-2267.9375,-607.4309,0
-1987.545,-236.82782,0
-2225.837,-435.34082,0
-1684.6235,-458.5484,0
2166.3591,4041.8533,3
571.74756,657.6003,7
-2727.767,-650.7544,0
2103.8806,680.01337,3
-1183.7211,2.9351807,7
-709.6162,-66.786865,7
-1991.849,-298.19928,0
2801.0671,937.3454,3
-1918.4419,-278.42352,0
-2577.7568,-530.1388,0
1577.5002,354.3083,3
293.79614,477.2879,7
-936.876,173.25531,7
-94.58301,165.36713,7
710.3628,516.1436,7
733.75635,596.16534,7
-2615.6792,-551.07666,0
-2868.6875,-686.4167,0
478.13354,723.545,7
2337.5774,785.58966,3
-974.65845,67.63019,7
-1215.8308,-109.91016,7
-2534.5422,-699.19165,0
-915.9072,-155.51166,7
-2569.4353,-564.5437,0
-2707.7642,-587.4394,0
-2233.2947,-371.59802,0
2013.7756,844.28107,3
-607.5923,111.415405,7
-2634.481,-543.1632,0
-2277.7532,-610.54205,0
-2837.0518,-666.31226,0
-779.749,-277.09045,7
-1467.5211,-133.28271,0
-2007.131,-358.3521,0
-529.8352,207.85968,7
197.2605,-281.6759,7
-2711.168,-609.2307,0
-1678.1262,-190.4851,0
-1518.9865,-160.58337,0
-2206.1948,-554.6484,0
4293.383,-14.809387,3
-1854.3887,-239.38507,0
-1055.4993,-13.831848,7
-1929.7588,-324.08466,0
2729.574,967.1663,3
1441.9431,666.51434,3
838.43506,-129.27509,7
-1140.4836,29.948608,7
-1778.6509,-162.92078,0
-2663.204,-574.03625,0
-1334.4945,-372.56445,0
1980.1726,693.91974,3
200.79346,518.6429,7
-1622.9336,-421.1132,0
-2081.397,-337.15775,0
-1427.8323,-108.70105,0
45074.562,-5711.6562,6
-1273.0775,-426.8757,0
1427.0588,2383.8413,3
-2880.6074,-674.7445,0
-2888.9,-690.474,0
-1725.9631,-184.86096,0
-2659.7468,-597.2092,0
-2717.2935,-624.31323,0
-2169.5234,-760.02167,0
-1508.9115,-136.10815,0
1073.5115,364.85468,7
1685.4866,720.1047,3
18243.0,1413.6956,1
-423.10864,-84.18555,7
2688.285,1125.596,3
-2468.3872,-484.04617,0
1465.6902,2188.2869,3
-1547.0723,-603.86804,0
-1908.5824,-325.3283,0
-2401.5317,-491.49002,0
1280.7092,656.45026,3
13030.476,-119.285034,1
1576.9065,677.87604,3
-1312.308,22.977356,7
-1414.5989,-78.71155,0
-2668.1838,-598.5565,0
4375.8447,923.54974,3
69.137695,283.12103,7
3407.3938,913.19464,3
-1627.0995,-501.89487,0
1458.6067,728.45465,3
-2867.9067,-687.5957,0
-2115.0063,-361.94803,0
-1640.7819,-162.38098,0
-634.2407,311.77863,7
-2487.3286,-522.02966,0
-2633.011,-576.1095,0
-1374.4702,-541.99756,0
-171.02637,264.62286,7
-2323.0464,-738.0509,0
-2516.1628,-523.3241,0
-1091.676,-433.0901,7
1053.5383,763.8284,3
1927.4778,585.2138,3
1682.9421,9.370605,3
-2087.017,-379.8912,0
7940.5127,1326.9758,5
-2653.0415,-584.3006,0
-2777.3794,-648.8422,0
-995.6875,-373.01807,7
-2464.7769,-652.1266,0
-1930.3369,-256.59784,0
-2756.6138,-657.1242,0
-1342.8635,-92.28528,0
-2329.8555,-460.14093,0
-2596.9927,-534.4219,0
4852.877,-153.97424,3
18574.646,1222.8599,1
-2746.6755,-613.2269,0
-177.4143,68.96649,7
13253.084,1895.7346,1
-2304.7441,-522.38306,0
-436.12573,-60.103027,7
2381.2698,3573.6892,3
5855.9824,1066.7554,5
-1033.6685,73.52283,7
-2031.1628,-741.2505,0
-1437.7028,-518.9477,0
5908.253,1359.2332,5
-2523.9219,-561.5021,0
-1616.3116,-177.54419,0
-728.8391,-232.29944,7
1651.698,895.35406,3
-422.70337,157.59094,7
-2258.2395,-383.88385,0
-2880.614,-674.7978,0
-1596.5414,-256.02112,0
11425.118,2039.5073,5
-126.42798,335.1104,7
144.97021,455.48932,7
-2833.71,-664.9199,0
-1042.3247,0.76000977,7
3733.7253,1233.6755,3
-2170.149,-437.4942,0
1927.054,768.9825,3
810.2622,1212.2292,3
-2703.9849,-568.8463,0
2158.675,-200.54999,3
1897.3518,2576.086,3
-1916.7637,-713.4691,0
-2440.739,-679.4745,0
-2172.2603,-357.47208,0
-2691.3333,-601.9929,0
-870.3323,63.811096,7
-2890.794,-669.6472,0
-884.30884,175.84192,7
-2682.2083,-567.12646,0
-2660.8972,-587.8099,0
461.469,923.9119,7
-2157.5217,-350.19818,0
-2834.2803,-657.69147,0
29111.143,-4314.6533,6
-2281.3457,-502.6401,0
-2001.925,-322.68347,0
-29.222656,486.79767,7
2394.8855,4389.312,3
-2091.1826,-395.37482,0
-2064.594,-359.91077,0
-2599.386,-546.21716,0
-509.90918,-15.50061,7
541.15015,527.07635,7
148.11572,586.5153,7
10880.149,1597.2021,5
-1469.4109,-599.18164,0
-1059.3235,22.562744,7
2250.285,3696.2273,3
-2034.5319,-598.7235,0
-2734.884,-605.412,0
-1521.7367,-575.34094,0
637.14233,557.5673,7
-1927.889,-289.7608,0
-1840.8276,-423.7878,0
-2279.2676,-592.87805,0
1376.6355,535.9168,3
-1991.7032,-573.75305,0
87.16748,382.5882,7
-838.99634,-252.7547,7
5659.9326,1151.5479,5
7139.7295,1443.7439,5
-2896.0947,-670.6325,0
-2436.3242,-517.0939,0
-921.43604,28.225159,7
-2868.84,-672.0966,0
248.51587,-129.82562,7
-1671.5494,-414.29514,0
-2407.6853,-451.45462,0
-2856.6824,-672.5286,0
29192.168,815.9073,6
-1587.2787,-109.97772,0
-675.5012,28.294922,7
-2100.935,-312.78015,0
-1983.662,-718.2465,0
11130.069,1295.4006,5
-832.40234,-362.3049,7
-2504.233,-469.6212,0
-650.1321,-188.10486,7
-2248.4077,-375.66782,0
-1526.2511,-590.75665,0
16067.404,1584.2559,1
-804.7693,85.147095,7
-2879.8342,-675.9857,0
-2110.5676,-450.60635,0
-1646.3735,-540.8221,0
668.6504,536.8472,7
-1800.2905,-249.35461,0
-2607.2417,-549.72644,0
-700.02954,153.68188,7
-2418.2217,-433.0026,0
-2782.4014,-623.3318,0
912.85986,548.5286,7
